timestamp,event,participant_id,session_id,trial_id,episode,step,value
1787856680.564,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=invalid;reason=combined_gaze_invalid;timestamp=839106691248;calibration_valid=True;combined_valid=False;left_valid=True;right_valid=True
1787856680.580,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=invalid;reason=combined_gaze_invalid;timestamp=839106802360;calibration_valid=True;combined_valid=False;left_valid=True;right_valid=True
1787856680.612,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=below_threshold_or_ambiguous;timestamp=839107135694;raw_x=0.048897575587034225;raw_y=-0.07507210224866867;raw_z=0.995978593826294;horizontal_deg=2.9826490821122262;vertical_deg=6.1673789996531925;center_horizontal_deg=-4.4660976805084776;center_vertical_deg=3.995511619055668;delta_horizontal_deg=7.448746762620704;delta_vertical_deg=2.1718673805975244;instant_direction=ambiguous;coordinate_frame=pv_camera;camera_x=0.05173319160322699;camera_y=0.10728946502106171;camera_z=0.9928809835937227;prob_left=0.000179010879266408;prob_right=0.30748861607194483;prob_up=0.002504604891238438;prob_down=0.021977042255248713;prob_center=0.6678507259023015;valid_samples=0
1787856680.627,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=below_threshold_or_ambiguous;timestamp=839107357916;raw_x=0.05367521941661835;raw_y=-0.07525020092725754;raw_z=0.9957190752029419;horizontal_deg=3.0852507246728558;vertical_deg=6.500602380887145;center_horizontal_deg=-4.4660976805084776;center_vertical_deg=3.995511619055668;delta_horizontal_deg=7.551348405181333;delta_vertical_deg=2.5050907618314766;instant_direction=ambiguous;coordinate_frame=pv_camera;camera_x=0.053476719123227226;camera_y=0.1130516618885993;camera_z=0.9921489617270388;prob_left=0.00016676101470589587;prob_right=0.3173974785618301;prob_up=0.0020791003591594456;prob_down=0.025457898343811763;prob_center=0.6548987617204928;valid_samples=0
1787856680.643,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=below_threshold_or_ambiguous;timestamp=839107580139;raw_x=0.052240971475839615;raw_y=-0.07994294166564941;raw_z=0.9954296350479126;horizontal_deg=3.2054978591866803;vertical_deg=6.868587157947432;center_horizontal_deg=-4.4660976805084776;center_vertical_deg=3.995511619055668;delta_horizontal_deg=7.671595539695158;delta_vertical_deg=2.8730755388917637;instant_direction=ambiguous;coordinate_frame=pv_camera;camera_x=0.055517236978475895;camera_y=0.11940809001743377;camera_z=0.9912918563352895;prob_left=0.00015328215854669056;prob_right=0.32902069687226326;prob_up=0.0016884063872181108;prob_down=0.029870179954846345;prob_center=0.6392674346271255;valid_samples=0
1787856680.659,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=below_threshold_or_ambiguous;timestamp=839107691252;raw_x=0.05163458734750748;raw_y=-0.08104829490184784;raw_z=0.9953718781471252;horizontal_deg=3.4937273489185383;vertical_deg=6.491159400877879;center_horizontal_deg=-4.4660976805084776;center_vertical_deg=3.995511619055668;delta_horizontal_deg=7.959825029427016;delta_vertical_deg=2.495647781822211;instant_direction=ambiguous;coordinate_frame=pv_camera;camera_x=0.060550039161400115;camera_y=0.11284247856116335;camera_z=0.9917662364638787;prob_left=0.00012684985571324482;prob_right=0.3632436782625101;prob_up=0.0019490410714755643;prob_down=0.023641065778805648;prob_center=0.6110393650314956;valid_samples=0
1787856680.690,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=below_threshold_or_ambiguous;timestamp=839108135696;raw_x=0.04102857783436775;raw_y=-0.08821666240692139;raw_z=0.9952560663223267;horizontal_deg=4.064587227063233;vertical_deg=6.1399204203500295;center_horizontal_deg=-4.4660976805084776;center_vertical_deg=3.995511619055668;delta_horizontal_deg=8.530684907571711;delta_vertical_deg=2.1444088012943614;instant_direction=ambiguous;coordinate_frame=pv_camera;camera_x=0.0704763714345582;camera_y=0.10669088962616884;camera_z=0.9917913768228653;prob_left=8.540046298339915e-05;prob_right=0.43280234716230814;prob_up=0.0020807622569927243;prob_down=0.01776345216939034;prob_center=0.5472680379483253;valid_samples=0
1787856680.722,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=below_threshold_or_ambiguous;timestamp=839108357918;raw_x=0.03380084037780762;raw_y=-0.08659504354000092;raw_z=0.9956701397895813;horizontal_deg=4.101576702225996;vertical_deg=5.426462420602583;center_horizontal_deg=-4.4660976805084776;center_vertical_deg=3.995511619055668;delta_horizontal_deg=8.567674382734474;delta_vertical_deg=1.4309508015469148;instant_direction=ambiguous;coordinate_frame=pv_camera;camera_x=0.07120597503296978;camera_y=0.0943280613193379;camera_z=0.992991402766076;prob_left=8.35314914206627e-05;prob_right=0.43928254093487257;prob_up=0.0029618978106444385;prob_down=0.0123886535408068;prob_center=0.5452833762222556;valid_samples=0
1787856680.738,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=below_threshold_or_ambiguous;timestamp=839108469030;raw_x=0.03578845039010048;raw_y=-0.08900247514247894;raw_z=0.995388388633728;horizontal_deg=4.276291851516972;vertical_deg=5.687876695562991;center_horizontal_deg=-4.4660976805084776;center_vertical_deg=3.995511619055668;delta_horizontal_deg=8.742389532025449;delta_vertical_deg=1.6923650765073233;instant_direction=ambiguous;coordinate_frame=pv_camera;camera_x=0.0742010046831805;camera_y=0.09883598837735662;camera_z=0.9923334410899783;prob_left=7.349680165307175e-05;prob_right=0.46029893789023557;prob_up=0.0024955242793297133;prob_down=0.013556469884686931;prob_center=0.5235755711440947;valid_samples=0
1787856680.770,GAZE_DIRECTION_DEBUG,P001,P001_S01,P001_S01_ST1TR_TR04_R01,,,context=direction;debug=direction_sample;status=valid;reason=below_threshold_or_ambiguous;timestamp=839108802363;raw_x=0.037014614790678024;raw_y=-0.08916930854320526;raw_z=0.9953285455703735;horizontal_deg=4.400784666368816;vertical_deg=5.43562498022492;center_horizontal_deg=-4.4660976805084776;center_vertical_deg=3.995511619055668;delta_horizontal_deg=8.866882346877293;delta_vertical_deg=1.4401133611692516;instant_direction=ambiguous;coordinate_frame=pv_camera;camera_x=0.07638965370311666;camera_y=0.09445051956994101;camera_z=0.992594438912533;prob_left=6.716155926422747e-05;prob_right=0.4763858413691052;prob_up=0.0027531074704292197;prob_down=0.011621346518943535;prob_center=0.5091725430822577;valid_samples=0
